<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.12.29	00:00:00	0.58218	0.58227	0.58204	0.58227	4	0	95
2025.12.29	00:05:00	0.58204	0.58235	0.58204	0.58234	46	0	81
2025.12.29	00:10:00	0.58234	0.58234	0.58216	0.58226	18	0	81
2025.12.29	00:15:00	0.58239	0.58257	0.58212	0.58238	18	0	55
2025.12.29	00:20:00	0.58238	0.58279	0.58233	0.58233	50	0	40
2025.12.29	00:25:00	0.58237	0.58253	0.58237	0.58237	35	0	55
2025.12.29	00:30:00	0.58249	0.58255	0.58221	0.58247	33	0	47
2025.12.29	00:35:00	0.58247	0.58252	0.58235	0.58244	23	0	50
2025.12.29	00:40:00	0.58245	0.58269	0.58243	0.58251	31	0	31
2025.12.29	00:45:00	0.58249	0.58253	0.58226	0.58248	35	0	43
2025.12.29	00:50:00	0.58243	0.58262	0.58240	0.58262	22	0	24
2025.12.29	00:55:00	0.58262	0.58292	0.58238	0.58263	60	0	19
2025.12.29	01:00:00	0.58257	0.58265	0.58230	0.58260	88	0	25
2025.12.29	01:05:00	0.58259	0.58293	0.58239	0.58293	72	0	9
2025.12.29	01:10:00	0.58293	0.58295	0.58277	0.58293	55	0	9
2025.12.29	01:15:00	0.58292	0.58298	0.58287	0.58288	76	0	9
2025.12.29	01:20:00	0.58288	0.58288	0.58260	0.58273	63	0	9
2025.12.29	01:25:00	0.58272	0.58272	0.58257	0.58260	30	0	9
2025.12.29	01:30:00	0.58261	0.58263	0.58246	0.58251	53	0	9
2025.12.29	01:35:00	0.58250	0.58257	0.58250	0.58250	37	0	9
2025.12.29	01:40:00	0.58250	0.58262	0.58249	0.58255	41	0	9
2025.12.29	01:45:00	0.58256	0.58265	0.58255	0.58255	40	0	9
2025.12.29	01:50:00	0.58253	0.58267	0.58253	0.58265	45	0	9
2025.12.29	01:55:00	0.58265	0.58267	0.58244	0.58257	35	0	9
2025.12.29	02:00:00	0.58255	0.58265	0.58251	0.58255	81	0	9
2025.12.29	02:05:00	0.58257	0.58283	0.58257	0.58270	66	0	9
2025.12.29	02:10:00	0.58270	0.58294	0.58265	0.58290	59	0	5
2025.12.29	02:15:00	0.58290	0.58305	0.58284	0.58295	63	0	9
2025.12.29	02:20:00	0.58295	0.58307	0.58281	0.58301	53	0	9
2025.12.29	02:25:00	0.58301	0.58321	0.58301	0.58304	86	0	9
2025.12.29	02:30:00	0.58305	0.58322	0.58297	0.58310	83	0	9
2025.12.29	02:35:00	0.58312	0.58325	0.58303	0.58312	82	0	9
2025.12.29	02:40:00	0.58315	0.58327	0.58305	0.58309	80	0	9
2025.12.29	02:45:00	0.58307	0.58317	0.58297	0.58300	90	0	9
2025.12.29	02:50:00	0.58301	0.58305	0.58275	0.58277	77	0	9
2025.12.29	02:55:00	0.58278	0.58285	0.58256	0.58265	85	0	9
2025.12.29	03:00:00	0.58267	0.58277	0.58254	0.58256	114	0	9
2025.12.29	03:05:00	0.58257	0.58297	0.58257	0.58279	77	0	9
2025.12.29	03:10:00	0.58276	0.58292	0.58257	0.58290	70	0	9
2025.12.29	03:15:00	0.58292	0.58312	0.58284	0.58295	95	0	9
2025.12.29	03:20:00	0.58295	0.58307	0.58292	0.58305	85	0	9
2025.12.29	03:25:00	0.58304	0.58305	0.58271	0.58274	72	0	9
2025.12.29	03:30:00	0.58275	0.58285	0.58258	0.58266	87	0	9
2025.12.29	03:35:00	0.58272	0.58293	0.58266	0.58287	85	0	9
2025.12.29	03:40:00	0.58288	0.58301	0.58277	0.58301	91	0	9
2025.12.29	03:45:00	0.58300	0.58305	0.58290	0.58292	71	0	9
2025.12.29	03:50:00	0.58292	0.58296	0.58276	0.58287	84	0	9
2025.12.29	03:55:00	0.58286	0.58292	0.58270	0.58289	91	0	9
2025.12.29	04:00:00	0.58286	0.58306	0.58286	0.58292	86	0	9
2025.12.29	04:05:00	0.58291	0.58300	0.58287	0.58294	57	0	9
2025.12.29	04:10:00	0.58291	0.58295	0.58275	0.58275	74	0	9
2025.12.29	04:15:00	0.58275	0.58279	0.58252	0.58264	87	0	5
2025.12.29	04:20:00	0.58264	0.58271	0.58255	0.58267	72	0	9
2025.12.29	04:25:00	0.58266	0.58275	0.58254	0.58255	63	0	9
2025.12.29	04:30:00	0.58256	0.58268	0.58254	0.58266	62	0	9
2025.12.29	04:35:00	0.58264	0.58271	0.58261	0.58267	68	0	7
2025.12.29	04:40:00	0.58269	0.58282	0.58265	0.58277	71	0	9
