<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.12.29	00:00:00	0.58218	0.58235	0.58204	0.58226	68	0	81
2025.12.29	00:15:00	0.58239	0.58279	0.58212	0.58237	103	0	40
2025.12.29	00:30:00	0.58249	0.58269	0.58221	0.58251	87	0	31
2025.12.29	00:45:00	0.58249	0.58292	0.58226	0.58263	117	0	19
2025.12.29	01:00:00	0.58257	0.58295	0.58230	0.58293	215	0	9
2025.12.29	01:15:00	0.58292	0.58298	0.58257	0.58260	169	0	9
2025.12.29	01:30:00	0.58261	0.58263	0.58246	0.58255	131	0	9
2025.12.29	01:45:00	0.58256	0.58267	0.58244	0.58257	120	0	9
2025.12.29	02:00:00	0.58255	0.58294	0.58251	0.58290	206	0	5
2025.12.29	02:15:00	0.58290	0.58321	0.58281	0.58304	202	0	9
2025.12.29	02:30:00	0.58305	0.58327	0.58297	0.58309	245	0	9
2025.12.29	02:45:00	0.58307	0.58317	0.58256	0.58265	252	0	9
2025.12.29	03:00:00	0.58267	0.58297	0.58254	0.58290	261	0	9
2025.12.29	03:15:00	0.58292	0.58312	0.58271	0.58274	252	0	9
2025.12.29	03:30:00	0.58275	0.58301	0.58258	0.58301	263	0	9
2025.12.29	03:45:00	0.58300	0.58305	0.58270	0.58289	246	0	9
2025.12.29	04:00:00	0.58286	0.58306	0.58275	0.58275	217	0	9
2025.12.29	04:15:00	0.58275	0.58279	0.58252	0.58255	222	0	5
2025.12.29	04:30:00	0.58256	0.58282	0.58254	0.58277	201	0	7
2025.12.29	04:45:00	0.58274	0.58332	0.58274	0.58310	197	0	5
2025.12.29	05:00:00	0.58305	0.58314	0.58285	0.58285	170	0	9
2025.12.29	05:15:00	0.58287	0.58295	0.58277	0.58282	126	0	5
2025.12.29	05:30:00	0.58282	0.58318	0.58280	0.58315	131	0	5
2025.12.29	05:45:00	0.58311	0.58326	0.58290	0.58297	127	0	4
2025.12.29	06:00:00	0.58296	0.58313	0.58275	0.58309	115	0	6
2025.12.29	06:15:00	0.58312	0.58312	0.58293	0.58305	114	0	6
2025.12.29	06:30:00	0.58305	0.58309	0.58274	0.58276	100	0	8
