<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.12.29	00:00:00	1.34731	1.34831	1.34731	1.34755	6	0	179
2025.12.29	00:05:00	1.34772	1.35039	1.34766	1.35033	68	0	53
2025.12.29	00:10:00	1.35033	1.35033	1.34905	1.34946	250	0	30
2025.12.29	00:15:00	1.34979	1.34994	1.34844	1.34910	121	0	40
2025.12.29	00:20:00	1.34860	1.34923	1.34804	1.34851	271	0	130
2025.12.29	00:25:00	1.34849	1.34988	1.34848	1.34984	139	0	40
2025.12.29	00:30:00	1.34985	1.34991	1.34980	1.34991	45	0	40
2025.12.29	00:35:00	1.34990	1.35003	1.34922	1.34992	31	0	16
2025.12.29	00:40:00	1.34992	1.35004	1.34943	1.34995	22	0	21
2025.12.29	00:45:00	1.34996	1.35007	1.34991	1.34994	15	0	18
2025.12.29	00:50:00	1.34891	1.35005	1.34891	1.34994	13	0	21
2025.12.29	00:55:00	1.34881	1.35008	1.34875	1.34969	152	0	23
2025.12.29	01:00:00	1.34989	1.34989	1.34872	1.34909	313	0	4
2025.12.29	01:05:00	1.34909	1.34965	1.34876	1.34957	181	0	4
2025.12.29	01:10:00	1.34957	1.34960	1.34937	1.34956	74	0	4
2025.12.29	01:15:00	1.34956	1.35007	1.34956	1.35002	466	0	4
2025.12.29	01:20:00	1.35001	1.35005	1.34989	1.35003	240	0	4
2025.12.29	01:25:00	1.35002	1.35007	1.34957	1.34958	209	0	4
2025.12.29	01:30:00	1.34958	1.34959	1.34935	1.34947	146	0	4
2025.12.29	01:35:00	1.34947	1.34966	1.34947	1.34951	56	0	4
2025.12.29	01:40:00	1.34951	1.34980	1.34950	1.34969	53	0	4
2025.12.29	01:45:00	1.34969	1.34997	1.34964	1.34994	103	0	4
2025.12.29	01:50:00	1.34993	1.35008	1.34990	1.34997	74	0	4
2025.12.29	01:55:00	1.34997	1.34998	1.34957	1.34968	67	0	4
2025.12.29	02:00:00	1.34968	1.35017	1.34965	1.35011	175	0	4
2025.12.29	02:05:00	1.35012	1.35040	1.35004	1.35017	130	0	4
2025.12.29	02:10:00	1.35016	1.35039	1.35011	1.35031	130	0	4
2025.12.29	02:15:00	1.35032	1.35056	1.35012	1.35027	123	0	4
2025.12.29	02:20:00	1.35027	1.35035	1.34994	1.35028	125	0	4
2025.12.29	02:25:00	1.35028	1.35056	1.35027	1.35038	125	0	4
2025.12.29	02:30:00	1.35037	1.35069	1.35024	1.35042	158	0	4
2025.12.29	02:35:00	1.35043	1.35062	1.35025	1.35028	163	0	4
2025.12.29	02:40:00	1.35030	1.35041	1.35009	1.35018	103	0	4
2025.12.29	02:45:00	1.35018	1.35037	1.35001	1.35019	119	0	4
2025.12.29	02:50:00	1.35019	1.35066	1.35006	1.35062	190	0	4
2025.12.29	02:55:00	1.35068	1.35084	1.35045	1.35073	168	0	4
2025.12.29	03:00:00	1.35074	1.35100	1.35053	1.35058	249	0	4
2025.12.29	03:05:00	1.35058	1.35111	1.35058	1.35099	165	0	4
2025.12.29	03:10:00	1.35097	1.35100	1.35061	1.35094	152	0	4
2025.12.29	03:15:00	1.35093	1.35115	1.35087	1.35110	149	0	4
2025.12.29	03:20:00	1.35109	1.35121	1.35091	1.35113	161	0	4
2025.12.29	03:25:00	1.35113	1.35115	1.35085	1.35085	135	0	4
2025.12.29	03:30:00	1.35085	1.35100	1.35067	1.35078	105	0	4
2025.12.29	03:35:00	1.35078	1.35088	1.35065	1.35065	143	0	4
