<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.02	00:00:00	1.27210	1.27259	1.27197	1.27259	62	0	52
2024.01.02	00:15:00	1.27238	1.27285	1.27201	1.27275	76	0	1
2024.01.02	00:30:00	1.27260	1.27312	1.27167	1.27311	147	0	1
2024.01.02	00:45:00	1.27311	1.27319	1.27266	1.27268	88	0	11
2024.01.02	01:00:00	1.27304	1.27351	1.27301	1.27322	539	0	5
2024.01.02	01:15:00	1.27322	1.27322	1.27259	1.27305	1241	0	5
2024.01.02	01:30:00	1.27305	1.27311	1.27268	1.27269	741	0	5
2024.01.02	01:45:00	1.27268	1.27290	1.27259	1.27275	697	0	5
2024.01.02	02:00:00	1.27275	1.27295	1.27265	1.27276	874	0	5
2024.01.02	02:15:00	1.27276	1.27295	1.27214	1.27231	718	0	5
2024.01.02	02:30:00	1.27230	1.27244	1.27216	1.27222	785	0	5
2024.01.02	02:45:00	1.27222	1.27265	1.27220	1.27255	906	0	5
2024.01.02	03:00:00	1.27254	1.27334	1.27238	1.27254	1733	0	5
2024.01.02	03:15:00	1.27255	1.27300	1.27253	1.27261	1626	0	5
2024.01.02	03:30:00	1.27261	1.27264	1.27214	1.27245	1495	0	5
2024.01.02	03:45:00	1.27245	1.27266	1.27201	1.27206	1143	0	5
2024.01.02	04:00:00	1.27206	1.27253	1.27202	1.27245	788	0	5
2024.01.02	04:15:00	1.27245	1.27246	1.27210	1.27211	734	0	5
2024.01.02	04:30:00	1.27211	1.27227	1.27124	1.27143	1319	0	5
2024.01.02	04:45:00	1.27143	1.27149	1.27097	1.27104	1196	0	5
2024.01.02	05:00:00	1.27104	1.27169	1.27097	1.27154	1227	0	5
2024.01.02	05:15:00	1.27154	1.27165	1.27125	1.27136	773	0	5
2024.01.02	05:30:00	1.27136	1.27157	1.27136	1.27157	679	0	5
2024.01.02	05:45:00	1.27157	1.27200	1.27130	1.27184	682	0	5
2024.01.02	06:00:00	1.27184	1.27190	1.27145	1.27155	552	0	5
2024.01.02	06:15:00	1.27155	1.27160	1.27127	1.27130	431	0	5
2024.01.02	06:30:00	1.27130	1.27160	1.27126	1.27126	384	0	5
2024.01.02	06:45:00	1.27126	1.27143	1.27107	1.27142	476	0	5
2024.01.02	07:00:00	1.27142	1.27209	1.27140	1.27207	924	0	5
2024.01.02	07:15:00	1.27207	1.27249	1.27203	1.27238	978	0	5
2024.01.02	07:30:00	1.27238	1.27301	1.27234	1.27298	1186	0	5
2024.01.02	07:45:00	1.27298	1.27411	1.27291	1.27369	1572	0	5
2024.01.02	08:00:00	1.27369	1.27373	1.27317	1.27339	1094	0	5
2024.01.02	08:15:00	1.27339	1.27341	1.27309	1.27341	886	0	2
2024.01.02	08:30:00	1.27341	1.27366	1.27327	1.27338	1062	0	2
2024.01.02	08:45:00	1.27338	1.27363	1.27289	1.27311	1298	0	2
2024.01.02	09:00:00	1.27311	1.27368	1.27268	1.27346	2337	0	2
2024.01.02	09:15:00	1.27346	1.27420	1.27343	1.27390	2410	0	1
2024.01.02	09:30:00	1.27391	1.27441	1.27340	1.27342	1860	0	1
2024.01.02	09:45:00	1.27342	1.27373	1.27307	1.27323	3956	0	1
2024.01.02	10:00:00	1.27323	1.27601	1.27294	1.27576	5969	0	1
2024.01.02	10:15:00	1.27576	1.27584	1.27461	1.27492	4185	0	1
2024.01.02	10:30:00	1.27492	1.27538	1.27447	1.27492	2873	0	1
2024.01.02	10:45:00	1.27493	1.27547	1.27468	1.27497	3057	0	1
2024.01.02	11:00:00	1.27497	1.27566	1.27456	1.27514	2184	0	1
2024.01.02	11:15:00	1.27514	1.27530	1.27424	1.27445	2113	0	1
2024.01.02	11:30:00	1.27446	1.27466	1.27259	1.27274	3009	0	1
2024.01.02	11:45:00	1.27273	1.27273	1.27170	1.27175	2710	0	1
2024.01.02	12:00:00	1.27173	1.27188	1.27026	1.27067	3560	0	1
2024.01.02	12:15:00	1.27066	1.27131	1.27060	1.27093	3180	0	1
2024.01.02	12:30:00	1.27094	1.27149	1.27027	1.27071	2973	0	1
2024.01.02	12:45:00	1.27071	1.27075	1.26926	1.26950	3408	0	1
2024.01.02	13:00:00	1.26954	1.26954	1.26683	1.26699	5238	0	1
2024.01.02	13:15:00	1.26699	1.26829	1.26671	1.26732	5014	0	1
2024.01.02	13:30:00	1.26732	1.26744	1.26581	1.26585	3318	0	1
2024.01.02	13:45:00	1.26585	1.26631	1.26539	1.26627	3410	0	1
2024.01.02	14:00:00	1.26627	1.26632	1.26524	1.26566	3518	0	1
2024.01.02	14:15:00	1.26566	1.26630	1.26543	1.26591	2965	0	1
2024.01.02	14:30:00	1.26591	1.26599	1.26454	1.26478	3121	0	1
2024.01.02	14:45:00	1.26477	1.26509	1.26393	1.26435	2989	0	1
2024.01.02	15:00:00	1.26435	1.26485	1.26405	1.26444	2875	0	1
2024.01.02	15:15:00	1.26444	1.26477	1.26347	1.26401	3307	0	1
2024.01.02	15:30:00	1.26403	1.26479	1.26353	1.26384	4106	0	1
2024.01.02	15:45:00	1.26384	1.26398	1.26212	1.26295	3867	0	1
2024.01.02	16:00:00	1.26296	1.26370	1.26200	1.26244	4944	0	1
2024.01.02	16:15:00	1.26244	1.26384	1.26219	1.26351	4656	0	1
2024.01.02	16:30:00	1.26350	1.26448	1.26313	1.26363	5639	0	1
2024.01.02	16:45:00	1.26363	1.26422	1.26244	1.26283	7441	0	1
2024.01.02	17:00:00	1.26283	1.26378	1.26198	1.26232	7441	0	1
2024.01.02	17:15:00	1.26233	1.26324	1.26155	1.26273	5817	0	1
2024.01.02	17:30:00	1.26272	1.26273	1.26151	1.26171	6294	0	1
2024.01.02	17:45:00	1.26172	1.26260	1.26150	1.26251	5557	0	1
2024.01.02	18:00:00	1.26251	1.26353	1.26171	1.26306	5494	0	1
2024.01.02	18:15:00	1.26305	1.26322	1.26221	1.26241	3090	0	1
2024.01.02	18:30:00	1.26240	1.26243	1.26107	1.26161	2882	0	1
2024.01.02	18:45:00	1.26161	1.26331	1.26154	1.26296	2472	0	1
2024.01.02	19:00:00	1.26296	1.26330	1.26235	1.26290	2439	0	3
2024.01.02	19:15:00	1.26292	1.26337	1.26219	1.26315	3235	0	3
2024.01.02	19:30:00	1.26315	1.26370	1.26300	1.26340	2477	0	3
2024.01.02	19:45:00	1.26340	1.26355	1.26280	1.26330	2156	0	3
2024.01.02	20:00:00	1.26329	1.26350	1.26237	1.26309	1839	0	3
2024.01.02	20:15:00	1.26309	1.26347	1.26291	1.26321	1968	0	3
2024.01.02	20:30:00	1.26321	1.26323	1.26259	1.26271	1673	0	3
2024.01.02	20:45:00	1.26271	1.26308	1.26249	1.26259	2020	0	3
2024.01.02	21:00:00	1.26259	1.26260	1.26199	1.26236	1570	0	3
2024.01.02	21:15:00	1.26236	1.26265	1.26211	1.26261	1277	0	3
2024.01.02	21:30:00	1.26261	1.26270	1.26214	1.26252	1033	0	3
2024.01.02	21:45:00	1.26252	1.26261	1.26197	1.26200	1688	0	3
2024.01.02	22:00:00	1.26200	1.26261	1.26193	1.26241	1717	0	3
2024.01.02	22:15:00	1.26241	1.26266	1.26200	1.26204	1464	0	3
2024.01.02	22:30:00	1.26204	1.26239	1.26197	1.26201	1406	0	3
2024.01.02	22:45:00	1.26201	1.26241	1.26160	1.26171	2345	0	3
2024.01.02	23:00:00	1.26170	1.26188	1.26149	1.26185	931	0	13
2024.01.02	23:15:00	1.26185	1.26204	1.26170	1.26170	692	0	7
2024.01.02	23:30:00	1.26172	1.26216	1.26170	1.26190	682	0	12
2024.01.02	23:45:00	1.26191	1.26207	1.26149	1.26160	546	0	2
2024.01.03	00:00:00	1.26149	1.26200	1.26096	1.26152	91	0	33
2024.01.03	00:15:00	1.26151	1.26193	1.26136	1.26183	843	0	17
2024.01.03	00:30:00	1.26182	1.26201	1.26160	1.26167	944	0	27
2024.01.03	00:45:00	1.26169	1.26196	1.26162	1.26178	1095	0	21
2024.01.03	01:00:00	1.26197	1.26219	1.26191	1.26211	253	0	5
2024.01.03	01:15:00	1.26211	1.26233	1.26200	1.26233	174	0	5
2024.01.03	01:30:00	1.26232	1.26234	1.26205	1.26222	298	0	5
2024.01.03	01:45:00	1.26221	1.26241	1.26219	1.26226	320	0	5
2024.01.03	02:00:00	1.26226	1.26242	1.26199	1.26242	534	0	5
2024.01.03	02:15:00	1.26242	1.26293	1.26230	1.26289	681	0	5
2024.01.03	02:30:00	1.26289	1.26322	1.26286	1.26312	1168	0	5
2024.01.03	02:45:00	1.26312	1.26314	1.26288	1.26308	861	0	5
2024.01.03	03:00:00	1.26308	1.26335	1.26292	1.26307	1337	0	5
2024.01.03	03:15:00	1.26306	1.26306	1.26248	1.26292	1679	0	5
2024.01.03	03:30:00	1.26291	1.26320	1.26280	1.26294	1432	0	5
2024.01.03	03:45:00	1.26294	1.26328	1.26283	1.26288	1096	0	5
2024.01.03	04:00:00	1.26288	1.26311	1.26269	1.26293	785	0	5
2024.01.03	04:15:00	1.26293	1.26294	1.26266	1.26274	619	0	5
2024.01.03	04:30:00	1.26274	1.26288	1.26264	1.26270	794	0	5
2024.01.03	04:45:00	1.26270	1.26300	1.26262	1.26289	819	0	5
2024.01.03	05:00:00	1.26289	1.26333	1.26287	1.26298	944	0	5
2024.01.03	05:15:00	1.26298	1.26327	1.26293	1.26323	886	0	5
2024.01.03	05:30:00	1.26323	1.26371	1.26323	1.26370	1089	0	5
2024.01.03	05:45:00	1.26370	1.26409	1.26367	1.26405	1521	0	5
2024.01.03	06:00:00	1.26405	1.26416	1.26390	1.26402	897	0	5
2024.01.03	06:15:00	1.26402	1.26409	1.26383	1.26390	864	0	5
2024.01.03	06:30:00	1.26389	1.26403	1.26379	1.26387	570	0	5
