<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.02	00:00:00	155.511	155.692	155.495	155.619	458	0	10
2024.01.02	01:00:00	155.609	155.760	155.434	155.737	11428	0	21
2024.01.02	02:00:00	155.739	156.001	155.729	155.793	7791	0	21
2024.01.02	03:00:00	155.794	156.130	155.793	156.073	6016	0	21
2024.01.02	04:00:00	156.072	156.185	155.888	155.981	7603	0	21
2024.01.02	05:00:00	155.981	156.135	155.974	155.996	4175	0	21
2024.01.02	06:00:00	155.998	156.053	155.939	155.986	3304	0	21
2024.01.02	07:00:00	155.986	156.028	155.915	155.951	4871	0	21
2024.01.02	08:00:00	155.951	156.124	155.936	156.082	6994	0	15
2024.01.02	09:00:00	156.079	156.130	155.915	155.924	13423	0	8
2024.01.02	10:00:00	155.923	156.191	155.838	156.135	19278	0	8
2024.01.02	11:00:00	156.135	156.337	155.785	155.926	14128	0	8
2024.01.02	12:00:00	155.924	155.998	155.761	155.924	13254	0	8
2024.01.02	13:00:00	155.924	155.938	155.537	155.575	14471	0	8
2024.01.02	14:00:00	155.576	155.917	155.544	155.675	15233	0	8
2024.01.02	15:00:00	155.674	155.733	155.526	155.695	16104	0	8
2024.01.02	16:00:00	155.697	155.718	155.067	155.187	22770	0	8
2024.01.02	17:00:00	155.184	155.486	155.180	155.325	20817	0	8
2024.01.02	18:00:00	155.322	155.491	155.281	155.460	15831	0	8
2024.01.02	19:00:00	155.461	155.493	155.399	155.463	12587	0	20
2024.01.02	20:00:00	155.461	155.477	155.385	155.389	7770	0	20
2024.01.02	21:00:00	155.388	155.441	155.316	155.381	7896	0	20
2024.01.02	22:00:00	155.381	155.407	155.248	155.354	12988	0	20
2024.01.02	23:00:00	155.344	155.377	155.275	155.362	4890	0	10
2024.01.03	00:00:00	155.073	155.403	154.854	155.401	1399	0	40
2024.01.03	01:00:00	155.423	155.556	155.407	155.553	2936	0	21
2024.01.03	02:00:00	155.553	155.558	155.319	155.424	4489	0	21
2024.01.03	03:00:00	155.423	155.599	155.407	155.517	4211	0	21
2024.01.03	04:00:00	155.517	155.567	155.456	155.553	2957	0	10
2024.01.03	05:00:00	155.554	155.560	155.464	155.514	3696	0	21
2024.01.03	06:00:00	155.512	155.585	155.487	155.553	2618	0	21
2024.01.03	07:00:00	155.553	155.675	155.549	155.636	4082	0	21
2024.01.03	08:00:00	155.636	155.759	155.575	155.704	4628	0	15
2024.01.03	09:00:00	155.702	156.136	155.614	156.096	12685	0	8
2024.01.03	10:00:00	156.097	156.230	156.078	156.155	13579	0	8
2024.01.03	11:00:00	156.154	156.256	155.900	155.990	12556	0	8
2024.01.03	12:00:00	155.992	156.099	155.875	155.885	11204	0	8
2024.01.03	13:00:00	155.887	156.118	155.787	156.077	12031	0	8
2024.01.03	14:00:00	156.074	156.202	155.949	156.037	14227	0	8
2024.01.03	15:00:00	156.037	156.199	156.034	156.193	16538	0	8
2024.01.03	16:00:00	156.196	156.481	156.144	156.351	20611	0	8
2024.01.03	17:00:00	156.347	156.713	156.145	156.586	32440	0	8
2024.01.03	18:00:00	156.588	156.596	156.450	156.592	16642	0	8
2024.01.03	19:00:00	156.586	156.779	156.473	156.619	12388	0	20
2024.01.03	20:00:00	156.617	156.763	156.456	156.563	14480	0	20
2024.01.03	21:00:00	156.563	156.661	156.347	156.378	24005	0	20
2024.01.03	22:00:00	156.376	156.432	156.307	156.426	13500	0	20
2024.01.03	23:00:00	156.415	156.513	156.383	156.497	3238	0	10
2024.01.04	00:00:00	156.477	156.477	155.971	156.304	1390	0	31
2024.01.04	01:00:00	156.329	156.390	156.197	156.234	4366	0	21
2024.01.04	02:00:00	156.236	156.519	156.063	156.482	8010	0	21
2024.01.04	03:00:00	156.482	156.607	156.298	156.590	6626	0	21
2024.01.04	04:00:00	156.589	156.670	156.512	156.660	4723	0	21
2024.01.04	05:00:00	156.659	156.660	156.513	156.618	4962	0	21
2024.01.04	06:00:00	156.619	156.897	156.606	156.857	4644	0	21
2024.01.04	07:00:00	156.858	157.181	156.841	157.098	7796	0	21
