<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.01.02	09:00:00	1186.94	1187.15	1184.67	1185.85	3226	1376300	33
2015.01.02	10:00:00	1185.85	1188.00	1185.85	1186.60	3712	1538500	33
2015.01.02	11:00:00	1186.60	1186.99	1184.75	1186.23	3514	1535800	33
2015.01.02	12:00:00	1186.25	1186.78	1181.20	1182.57	4479	1903400	32
2015.01.02	13:00:00	1182.55	1183.79	1180.57	1182.68	5121	2379600	33
2015.01.02	14:00:00	1182.74	1183.54	1173.55	1177.14	7078	3330500	26
2015.01.02	15:00:00	1177.11	1178.16	1167.33	1174.17	10797	5197700	26
2015.01.02	16:00:00	1174.13	1174.47	1169.16	1171.64	10641	4973700	26
2015.01.02	17:00:00	1171.74	1194.29	1171.49	1187.94	17381	7500600	26
2015.01.02	18:00:00	1187.94	1195.03	1187.62	1192.27	8904	4275000	26
2015.01.02	19:00:00	1192.26	1192.84	1185.92	1187.43	7162	3536200	30
2015.01.02	20:00:00	1187.43	1188.85	1182.18	1182.63	6949	3443400	31
2015.01.02	21:00:00	1182.65	1186.46	1182.43	1185.16	4225	2082200	33
2015.01.02	22:00:00	1185.17	1187.53	1184.27	1187.40	3477	1698500	33
2015.01.02	23:00:00	1187.41	1189.18	1186.94	1188.82	1051	523800	26
2015.01.05	01:00:00	1187.73	1188.28	1178.00	1183.89	3252	731000	47
2015.01.05	02:00:00	1183.94	1189.94	1182.78	1189.59	5298	1861300	48
2015.01.05	03:00:00	1189.66	1192.89	1189.57	1191.37	4960	1751400	33
2015.01.05	04:00:00	1191.34	1194.27	1189.98	1193.03	2763	1312100	33
2015.01.05	05:00:00	1193.05	1193.85	1192.59	1192.87	1912	912400	33
2015.01.05	06:00:00	1192.87	1192.87	1191.10	1191.63	1841	847700	33
2015.01.05	07:00:00	1191.61	1197.77	1191.32	1196.46	4143	1768400	33
2015.01.05	08:00:00	1196.51	1196.94	1194.72	1196.48	3493	1202400	26
2015.01.05	09:00:00	1196.45	1197.70	1195.43	1195.72	4769	1668600	31
2015.01.05	10:00:00	1195.69	1197.40	1193.29	1193.54	5683	1895400	31
2015.01.05	11:00:00	1193.58	1195.95	1193.05	1194.45	4413	1651800	31
2015.01.05	12:00:00	1194.47	1195.08	1188.46	1189.67	6763	2521050	28
2015.01.05	13:00:00	1189.67	1191.24	1186.89	1189.10	5183	2151300	27
2015.01.05	14:00:00	1189.09	1190.59	1186.79	1189.07	6851	3052600	26
2015.01.05	15:00:00	1189.07	1199.19	1186.74	1194.34	15777	6521200	26
2015.01.05	16:00:00	1194.34	1200.50	1193.32	1198.86	16634	7106800	27
2015.01.05	17:00:00	1198.82	1202.56	1197.32	1198.59	10419	4713387	26
2015.01.05	18:00:00	1198.66	1198.77	1194.30	1196.33	3630	1315500	44
2015.01.05	19:00:00	1196.32	1201.33	1195.74	1200.81	4443	2441860	43
2015.01.05	20:00:00	1200.77	1204.23	1199.55	1202.44	4996	2611266	51
2015.01.05	21:00:00	1202.33	1204.30	1201.85	1203.82	1767	958507	51
2015.01.05	22:00:00	1203.72	1207.28	1203.41	1205.65	2332	1204327	47
2015.01.05	23:00:00	1205.70	1206.27	1203.31	1204.32	811	413186	51
2015.01.06	01:00:00	1202.87	1204.73	1201.94	1203.15	577	306600	51
2015.01.06	02:00:00	1203.14	1203.63	1201.52	1203.14	1554	488350	44
2015.01.06	03:00:00	1203.14	1204.65	1202.40	1204.04	3312	993400	43
2015.01.06	04:00:00	1204.05	1205.27	1203.94	1204.79	1858	509550	43
2015.01.06	05:00:00	1204.79	1205.73	1204.45	1205.54	1526	540200	44
2015.01.06	06:00:00	1205.60	1208.01	1205.37	1206.56	1610	520850	35
2015.01.06	07:00:00	1206.56	1207.22	1205.18	1205.96	1634	575350	44
2015.01.06	08:00:00	1206.02	1210.35	1205.96	1208.31	3832	1175645	44
2015.01.06	09:00:00	1208.42	1211.74	1208.31	1208.52	3258	1200178	43
2015.01.06	10:00:00	1208.54	1212.47	1206.59	1211.53	3879	1374249	45
2015.01.06	11:00:00	1211.51	1214.16	1210.49	1213.28	4331	1668078	46
2015.01.06	12:00:00	1213.26	1213.31	1210.20	1210.83	2506	1562760	44
2015.01.06	13:00:00	1210.81	1211.80	1208.77	1209.94	2170	1185970	45
2015.01.06	14:00:00	1209.90	1211.09	1207.98	1210.07	2335	992500	45
2015.01.06	15:00:00	1210.23	1214.00	1208.62	1210.54	4827	1936488	44
2015.01.06	16:00:00	1210.49	1211.51	1208.08	1209.77	3909	1171900	42
2015.01.06	17:00:00	1210.09	1213.21	1205.35	1208.70	7545	2761428	47
2015.01.06	18:00:00	1208.77	1222.92	1207.08	1219.63	8477	3115339	46
2015.01.06	19:00:00	1219.54	1221.16	1215.57	1216.81	8537	5001409	48
2015.01.06	20:00:00	1216.96	1220.73	1216.68	1216.90	6477	4018108	50
2015.01.06	21:00:00	1216.87	1217.81	1214.30	1217.21	4137	2300948	47
2015.01.06	22:00:00	1217.20	1219.17	1217.12	1218.79	2965	1605294	51
2015.01.06	23:00:00	1218.84	1219.68	1217.63	1218.35	755	432300	49
2015.01.07	01:00:00	1217.66	1218.46	1215.87	1216.03	903	464949	51
2015.01.07	02:00:00	1216.40	1218.48	1215.01	1218.00	2652	1257214	43
2015.01.07	03:00:00	1218.00	1218.09	1215.78	1217.16	2063	593150	41
2015.01.07	04:00:00	1217.16	1217.66	1216.22	1216.56	1764	687600	42
2015.01.07	05:00:00	1216.59	1217.19	1214.03	1214.10	2412	1172804	42
2015.01.07	06:00:00	1214.11	1215.30	1214.03	1215.07	1587	667900	42
2015.01.07	07:00:00	1215.05	1215.05	1211.94	1213.40	3207	1164470	41
2015.01.07	08:00:00	1213.49	1215.01	1213.27	1213.74	2173	824286	44
2015.01.07	09:00:00	1213.68	1214.46	1212.23	1214.04	1624	574150	45
2015.01.07	10:00:00	1214.03	1216.36	1213.56	1214.65	2335	857000	43
2015.01.07	11:00:00	1214.64	1217.83	1214.60	1217.00	1603	643855	44
2015.01.07	12:00:00	1217.00	1218.22	1212.45	1213.14	2275	806412	41
2015.01.07	13:00:00	1213.14	1214.75	1210.94	1213.32	1717	687695	45
2015.01.07	14:00:00	1213.35	1213.96	1211.80	1212.70	1912	480785	43
2015.01.07	15:00:00	1212.62	1213.31	1208.85	1212.24	5951	1857034	45
2015.01.07	16:00:00	1212.24	1214.07	1210.83	1212.19	4349	2128490	45
2015.01.07	17:00:00	1212.09	1216.38	1210.52	1214.36	6409	2707979	45
2015.01.07	18:00:00	1214.36	1216.09	1211.09	1211.97	4712	1571340	46
2015.01.07	19:00:00	1211.97	1213.91	1210.89	1213.33	2927	1448140	49
2015.01.07	20:00:00	1213.34	1213.34	1209.93	1210.61	4088	2068840	44
2015.01.07	21:00:00	1210.61	1216.30	1209.26	1215.58	6734	3340309	51
2015.01.07	22:00:00	1215.52	1216.52	1211.93	1212.11	4086	2023812	51
2015.01.07	23:00:00	1212.21	1213.37	1209.65	1210.52	921	472150	51
2015.01.08	01:00:00	1210.97	1212.58	1210.93	1212.18	381	212186	51
2015.01.08	02:00:00	1212.15	1213.74	1212.04	1212.50	787	425100	45
2015.01.08	03:00:00	1212.60	1214.16	1212.00	1212.16	2430	715620	39
2015.01.08	04:00:00	1212.16	1212.44	1209.48	1210.14	1710	718950	39
2015.01.08	05:00:00	1210.30	1210.49	1206.48	1207.38	2036	927600	44
2015.01.08	06:00:00	1207.33	1207.38	1204.68	1207.17	2470	825700	40
2015.01.08	07:00:00	1207.08	1210.10	1206.67	1209.63	1807	606998	40
2015.01.08	08:00:00	1209.61	1209.95	1207.87	1208.26	1276	610150	38
2015.01.08	09:00:00	1208.25	1208.76	1206.74	1208.42	1582	602210	43
2015.01.08	10:00:00	1208.34	1208.39	1205.47	1207.20	2394	1034470	44
2015.01.08	11:00:00	1207.25	1208.83	1207.00	1207.68	1533	873650	42
2015.01.08	12:00:00	1207.64	1208.13	1205.51	1206.19	2039	1156550	41
2015.01.08	13:00:00	1206.15	1206.83	1204.42	1206.67	1941	840200	41
2015.01.08	14:00:00	1206.63	1211.03	1205.48	1209.88	2770	1194930	43
2015.01.08	15:00:00	1209.91	1212.94	1207.50	1212.77	4378	1976989	45
2015.01.08	16:00:00	1212.74	1216.03	1210.43	1215.62	5064	2126624	44
2015.01.08	17:00:00	1215.67	1216.54	1212.02	1212.39	5200	2952605	44
2015.01.08	18:00:00	1212.39	1215.14	1212.11	1213.02	3067	2329380	43
2015.01.08	19:00:00	1213.02	1214.11	1212.23	1213.29	3087	2331430	46
2015.01.08	20:00:00	1213.24	1213.48	1206.57	1207.71	6354	3263458	50
2015.01.08	21:00:00	1207.71	1209.39	1206.61	1207.53	2531	1310725	50
2015.01.08	22:00:00	1207.38	1208.15	1206.19	1207.18	1696	871450	51
2015.01.08	23:00:00	1207.23	1208.95	1207.00	1208.69	499	275045	51
2015.01.09	01:00:00	1207.50	1208.32	1206.84	1208.02	379	221500	50
2015.01.09	02:00:00	1208.01	1209.93	1207.85	1209.60	1213	771318	38
2015.01.09	03:00:00	1209.60	1212.02	1209.56	1212.02	2818	938000	40
2015.01.09	04:00:00	1211.97	1212.67	1211.02	1212.47	2308	1019850	40
2015.01.09	05:00:00	1212.48	1212.96	1210.57	1210.93	1188	517835	43
2015.01.09	06:00:00	1210.91	1212.46	1210.68	1211.28	1370	474494	42
2015.01.09	07:00:00	1211.33	1213.04	1211.18	1212.14	1863	523510	39
2015.01.09	08:00:00	1212.14	1214.15	1211.96	1212.21	1674	582430	43
2015.01.09	09:00:00	1212.17	1213.03	1210.79	1211.29	1172	603040	38
2015.01.09	10:00:00	1211.20	1212.20	1210.56	1211.45	1320	514200	41
2015.01.09	11:00:00	1211.45	1211.66	1209.29	1210.59	2083	924150	41
2015.01.09	12:00:00	1210.57	1212.03	1210.00	1212.00	1664	744400	40
2015.01.09	13:00:00	1212.05	1212.30	1210.46	1211.94	1023	366260	39
2015.01.09	14:00:00	1211.95	1214.00	1209.55	1210.51	2421	1032230	44
2015.01.09	15:00:00	1210.51	1218.23	1206.16	1214.25	8619	3034139	42
2015.01.09	16:00:00	1214.17	1216.65	1211.99	1215.26	5921	1671430	45
2015.01.09	17:00:00	1215.23	1220.75	1215.08	1217.84	9797	2571753	45
2015.01.09	18:00:00	1217.93	1218.90	1215.22	1215.93	4675	2400228	43
2015.01.09	19:00:00	1215.98	1218.15	1215.75	1217.93	4185	2992045	48
2015.01.09	20:00:00	1217.91	1221.20	1215.91	1219.80	5151	2649602	50
2015.01.09	21:00:00	1219.79	1220.34	1217.81	1220.01	2180	1111275	46
2015.01.09	22:00:00	1220.07	1220.99	1218.37	1220.66	1941	979572	51
2015.01.09	23:00:00	1220.58	1223.91	1220.08	1222.36	832	439325	59
2015.01.12	01:00:00	1223.90	1226.21	1223.57	1225.43	2011	974292	51
2015.01.12	02:00:00	1225.44	1226.25	1222.31	1223.59	1518	546847	42
2015.01.12	03:00:00	1223.59	1226.75	1222.21	1225.91	3731	1030200	48
2015.01.12	04:00:00	1225.91	1228.13	1224.51	1225.79	3481	1151400	42
2015.01.12	05:00:00	1225.81	1227.10	1224.91	1225.09	1444	375900	44
2015.01.12	06:00:00	1225.09	1226.66	1224.57	1225.40	1307	216200	44
2015.01.12	07:00:00	1225.41	1230.29	1224.10	1229.15	2752	864350	39
2015.01.12	08:00:00	1229.15	1230.99	1227.54	1227.68	2642	892780	46
2015.01.12	09:00:00	1227.65	1228.78	1226.53	1227.99	1373	510518	39
2015.01.12	10:00:00	1228.09	1228.09	1217.40	1222.84	3512	1428680	48
2015.01.12	11:00:00	1222.89	1224.26	1221.69	1223.44	1728	588800	40
2015.01.12	12:00:00	1223.44	1223.44	1220.26	1220.72	2012	729590	43
2015.01.12	13:00:00	1220.67	1220.70	1219.05	1219.41	1738	705650	38
2015.01.12	14:00:00	1219.41	1221.95	1218.06	1219.74	2337	745775	45
2015.01.12	15:00:00	1219.73	1224.43	1218.72	1223.87	4410	1656180	45
2015.01.12	16:00:00	1223.87	1227.89	1221.30	1226.46	5838	1961149	42
2015.01.12	17:00:00	1226.39	1227.54	1224.57	1225.70	6768	1789700	45
2015.01.12	18:00:00	1225.72	1227.15	1225.03	1227.06	3416	861150	44
2015.01.12	19:00:00	1227.06	1229.58	1225.70	1228.07	5703	3091429	46
2015.01.12	20:00:00	1228.07	1234.91	1228.00	1232.65	7959	3874007	50
2015.01.12	21:00:00	1232.75	1235.74	1231.67	1233.31	4099	2094264	51
2015.01.12	22:00:00	1233.31	1234.71	1232.46	1233.76	2765	1384924	49
2015.01.12	23:00:00	1233.73	1233.88	1232.75	1233.25	816	415479	51
2015.01.13	01:00:00	1231.85	1233.03	1230.58	1231.18	908	460400	55
2015.01.13	02:00:00	1231.16	1233.32	1230.47	1233.11	2199	879395	47
2015.01.13	03:00:00	1233.06	1241.01	1231.99	1236.00	4468	1563067	46
2015.01.13	04:00:00	1236.00	1238.08	1234.95	1237.82	2829	897479	37
2015.01.13	05:00:00	1237.86	1239.13	1236.40	1236.40	2762	853109	41
2015.01.13	06:00:00	1236.39	1237.28	1234.35	1234.67	2077	881011	42
2015.01.13	07:00:00	1234.67	1236.96	1234.48	1235.61	3405	1354250	46
